user_code,age_group_id,gender_id,country_id,subscription_status_id,name,email,signup_date,district,city,postal_code,street_address,is_up_to_date
USER_00000000970,9,3,10,2,Marie Novak,mmiller@example.org,2022-05-23,Kansas,Petersonview,18641,0411 Spears Rapids,1
USER_00000000971,9,2,3,3,William Joseph,nguyendavid@example.net,2024-03-27,New Jersey,Lake Tonyview,24997,8060 Gonzalez Knoll Apt. 246,1
USER_00000000972,1,2,11,3,Mary White,sandraharris@example.com,2022-06-15,Iowa,South William,67796,8046 Carla Vista,1
USER_00000000973,3,1,6,3,Andrea Miller,kevinjenkins@example.net,2024-02-01,Maryland,North Amyfurt,39076,839 Yang Land,1
USER_00000000974,6,3,8,1,Michael Wilcox,karen24@example.net,2021-02-28,Louisiana,Port Katelyn,54863,98826 James Estate,1
USER_00000000975,4,1,10,1,Ariel Elliott,rachel77@example.org,2024-08-21,Delaware,Lake Kathymouth,51589,9849 Chang Well Suite 043,1
USER_00000000976,2,1,6,1,Amy Ellis,jordancollins@example.com,2021-01-10,Iowa,Brandonfurt,18033,963 Thompson Tunnel,1
USER_00000000977,2,1,3,2,Thomas Hernandez,mwong@example.org,2022-08-12,Tennessee,North Reneeville,67861,49499 Tiffany Gateway,1
USER_00000000978,4,3,8,3,Helen Rangel,mhoffman@example.org,2025-02-07,Maine,Lake Anne,21637,064 Nancy Ridges Apt. 765,1
USER_00000000979,5,2,9,2,Jake Joseph,lori40@example.net,2024-06-05,Tennessee,Cardenasview,91808,723 Floyd Motorway,1
USER_00000000980,1,2,2,3,Nathan Hodge,sextonjason@example.org,2024-06-06,Pennsylvania,Port Melissamouth,71806,641 Black Estate,1
USER_00000000981,8,3,3,2,Dana Rose,tracyhamilton@example.net,2022-10-22,Alabama,Brandiside,61065,238 Joanna Springs,1
USER_00000000982,7,1,7,1,Samuel Russo,ybarber@example.net,2021-04-03,Massachusetts,Delgadoville,50757,150 Payne Throughway,1
USER_00000000983,3,2,8,2,Teresa Baker,julia23@example.net,2022-04-03,Oklahoma,West Lisatown,61297,0077 Brandt Rue Apt. 825,1
USER_00000000984,2,1,11,3,Angela Bell,cristina25@example.com,2023-05-11,California,Colemanburgh,03726,93513 Richards Mall,1
USER_00000000985,1,2,5,1,Mrs. Selena Rasmussen,perryjuan@example.net,2025-03-25,Maryland,Hammondfort,13611,20540 Phillip Flats,1
USER_00000000986,2,1,1,1,Eric Gordon,diazrussell@example.com,2025-03-27,North Dakota,South Robertoville,58904,508 Marquez Port,1
USER_00000000987,3,2,3,3,Samantha Mckay,ashley18@example.com,2023-07-16,Idaho,Amberport,20318,9792 Yvette Burg Apt. 312,1
USER_00000000988,6,1,11,1,Scott Carlson,lesterjeffrey@example.org,2020-11-23,Illinois,New Valerie,15764,17099 Hoover Course Suite 235,1
USER_00000000989,4,3,11,1,Amanda Lewis,kmanning@example.net,2021-08-03,New Hampshire,Vegaborough,90326,14864 Franklin Mills,1
USER_00000000990,5,2,6,2,Sara Jones,gregoryvargas@example.org,2024-08-27,Illinois,East Alexandra,09427,655 Smith Ports Suite 251,1
USER_00000000991,1,1,3,3,Evan Campbell,gcollins@example.com,2022-06-28,Idaho,Johnsonborough,22419,51535 Lopez Shore,1
USER_00000000992,1,2,6,3,Alexandria Herman,mjohnson@example.com,2020-07-04,Louisiana,Stantonton,06170,55713 White Rapids,1
USER_00000000993,3,3,4,3,Jordan Lara,hguzman@example.net,2020-08-17,Colorado,Lorimouth,27279,2332 Ebony Centers,1
USER_00000000994,2,3,1,3,Christopher Mitchell,skelly@example.org,2022-08-03,South Carolina,Juliamouth,36007,185 Laura Street Apt. 163,1
USER_00000000995,1,1,2,1,Nicholas Myers,srobinson@example.net,2022-08-31,Texas,East Gregoryshire,48157,64883 Stevens Skyway Apt. 847,1
USER_00000000996,3,2,7,1,Ronald Hines,christopher58@example.com,2020-10-08,Arkansas,Lake Christopher,46868,401 Taylor Plaza,1
USER_00000000997,9,3,2,2,Maria Matthews,barkeranita@example.com,2023-03-03,Delaware,Port Chelsea,14148,717 Roberts Shore,1
USER_00000000998,6,1,4,1,Mary Buchanan,lisathomas@example.net,2024-06-07,Oklahoma,South Reginaside,01550,067 Andrea Loop Apt. 750,1
USER_00000000999,9,1,11,3,Michael Chandler,julierogers@example.net,2023-12-10,Kentucky,Fordtown,41837,1832 Thomas Valley,1
USER_00000001000,5,1,1,1,Amanda Shaffer,erintorres@example.org,2022-05-23,Pennsylvania,Port Vanessa,23852,738 Seth Ways Suite 987,1
